Site,Parameter,Date (LST),Year,Month,Day,Hour,Value
Beijing,PM2.5,11/13/2015 8:00,2015,11,13,8,200
Beijing,PM2.5,11/13/2015 9:00,2015,11,13,9,207
Beijing,PM2.5,11/14/2015 0:00,2015,11,14,0,248
Beijing,PM2.5,11/14/2015 1:00,2015,11,14,1,257
Beijing,PM2.5,11/14/2015 10:00,2015,11,14,10,250
Beijing,PM2.5,11/14/2015 11:00,2015,11,14,11,232
Beijing,PM2.5,11/14/2015 12:00,2015,11,14,12,268
Beijing,PM2.5,11/14/2015 13:00,2015,11,14,13,322
Beijing,PM2.5,11/14/2015 14:00,2015,11,14,14,358
Beijing,PM2.5,11/14/2015 15:00,2015,11,14,15,294
Beijing,PM2.5,11/14/2015 16:00,2015,11,14,16,285
Beijing,PM2.5,11/14/2015 17:00,2015,11,14,17,271
Beijing,PM2.5,11/14/2015 18:00,2015,11,14,18,262
Beijing,PM2.5,11/14/2015 19:00,2015,11,14,19,257
Beijing,PM2.5,11/14/2015 2:00,2015,11,14,2,262
Beijing,PM2.5,11/14/2015 20:00,2015,11,14,20,275
Beijing,PM2.5,11/14/2015 21:00,2015,11,14,21,259
Beijing,PM2.5,11/14/2015 22:00,2015,11,14,22,233
Beijing,PM2.5,11/14/2015 23:00,2015,11,14,23,248
Beijing,PM2.5,11/14/2015 3:00,2015,11,14,3,244
Beijing,PM2.5,11/14/2015 4:00,2015,11,14,4,236
Beijing,PM2.5,11/14/2015 5:00,2015,11,14,5,244
Beijing,PM2.5,11/14/2015 6:00,2015,11,14,6,241
Beijing,PM2.5,11/14/2015 7:00,2015,11,14,7,228
Beijing,PM2.5,11/14/2015 8:00,2015,11,14,8,219
Beijing,PM2.5,11/14/2015 9:00,2015,11,14,9,230
Beijing,PM2.5,11/15/2015 0:00,2015,11,15,0,276
Beijing,PM2.5,11/15/2015 1:00,2015,11,15,1,273
Beijing,PM2.5,11/15/2015 10:00,2015,11,15,10,206
Beijing,PM2.5,11/15/2015 11:00,2015,11,15,11,199
Beijing,PM2.5,11/15/2015 12:00,2015,11,15,12,183
Beijing,PM2.5,11/15/2015 13:00,2015,11,15,13,164
Beijing,PM2.5,11/15/2015 14:00,2015,11,15,14,182
Beijing,PM2.5,11/15/2015 15:00,2015,11,15,15,214
Beijing,PM2.5,11/15/2015 16:00,2015,11,15,16,242
Beijing,PM2.5,11/15/2015 17:00,2015,11,15,17,248
Beijing,PM2.5,11/15/2015 18:00,2015,11,15,18,254
Beijing,PM2.5,11/15/2015 19:00,2015,11,15,19,222
Beijing,PM2.5,11/15/2015 2:00,2015,11,15,2,264
Beijing,PM2.5,11/15/2015 20:00,2015,11,15,20,119
Beijing,PM2.5,11/15/2015 21:00,2015,11,15,21,61
Beijing,PM2.5,11/15/2015 22:00,2015,11,15,22,44
Beijing,PM2.5,11/15/2015 23:00,2015,11,15,23,47
Beijing,PM2.5,11/15/2015 3:00,2015,11,15,3,243
Beijing,PM2.5,11/15/2015 4:00,2015,11,15,4,223
Beijing,PM2.5,11/15/2015 5:00,2015,11,15,5,272
Beijing,PM2.5,11/15/2015 6:00,2015,11,15,6,231
Beijing,PM2.5,11/15/2015 7:00,2015,11,15,7,211
Beijing,PM2.5,11/15/2015 8:00,2015,11,15,8,233
Beijing,PM2.5,11/15/2015 9:00,2015,11,15,9,239
Beijing,PM2.5,11/16/2015 0:00,2015,11,16,0,48
Beijing,PM2.5,11/16/2015 1:00,2015,11,16,1,38
Beijing,PM2.5,11/16/2015 10:00,2015,11,16,10,42
Beijing,PM2.5,11/16/2015 11:00,2015,11,16,11,56
Beijing,PM2.5,11/16/2015 12:00,2015,11,16,12,78
Beijing,PM2.5,11/16/2015 13:00,2015,11,16,13,74
Beijing,PM2.5,11/16/2015 14:00,2015,11,16,14,68
Beijing,PM2.5,11/16/2015 15:00,2015,11,16,15,60
Beijing,PM2.5,11/16/2015 16:00,2015,11,16,16,49
Beijing,PM2.5,11/16/2015 17:00,2015,11,16,17,52
Beijing,PM2.5,11/16/2015 18:00,2015,11,16,18,66
Beijing,PM2.5,11/16/2015 19:00,2015,11,16,19,69
Beijing,PM2.5,11/16/2015 2:00,2015,11,16,2,45
Beijing,PM2.5,11/16/2015 20:00,2015,11,16,20,62
Beijing,PM2.5,11/16/2015 21:00,2015,11,16,21,59
Beijing,PM2.5,11/16/2015 22:00,2015,11,16,22,70
Beijing,PM2.5,11/16/2015 23:00,2015,11,16,23,69
Beijing,PM2.5,11/16/2015 3:00,2015,11,16,3,40
Beijing,PM2.5,11/16/2015 4:00,2015,11,16,4,43
Beijing,PM2.5,11/16/2015 5:00,2015,11,16,5,42
Beijing,PM2.5,11/16/2015 6:00,2015,11,16,6,50
Beijing,PM2.5,11/16/2015 7:00,2015,11,16,7,57
Beijing,PM2.5,11/16/2015 8:00,2015,11,16,8,72
Beijing,PM2.5,11/16/2015 9:00,2015,11,16,9,52
Beijing,PM2.5,11/17/2015 0:00,2015,11,17,0,72
Beijing,PM2.5,11/17/2015 1:00,2015,11,17,1,76
Beijing,PM2.5,11/17/2015 10:00,2015,11,17,10,17
Beijing,PM2.5,11/17/2015 11:00,2015,11,17,11,20
Beijing,PM2.5,11/17/2015 12:00,2015,11,17,12,16
Beijing,PM2.5,11/17/2015 13:00,2015,11,17,13,23
Beijing,PM2.5,11/17/2015 14:00,2015,11,17,14,38
Beijing,PM2.5,11/17/2015 15:00,2015,11,17,15,102
Beijing,PM2.5,11/17/2015 16:00,2015,11,17,16,72
Beijing,PM2.5,11/17/2015 17:00,2015,11,17,17,63
Beijing,PM2.5,11/17/2015 18:00,2015,11,17,18,54
Beijing,PM2.5,11/17/2015 19:00,2015,11,17,19,48
Beijing,PM2.5,11/17/2015 2:00,2015,11,17,2,88
Beijing,PM2.5,11/17/2015 20:00,2015,11,17,20,43
Beijing,PM2.5,11/17/2015 21:00,2015,11,17,21,46
Beijing,PM2.5,11/17/2015 22:00,2015,11,17,22,43
Beijing,PM2.5,11/17/2015 23:00,2015,11,17,23,56
Beijing,PM2.5,11/17/2015 3:00,2015,11,17,3,92
Beijing,PM2.5,11/17/2015 4:00,2015,11,17,4,81
Beijing,PM2.5,11/17/2015 5:00,2015,11,17,5,72
Beijing,PM2.5,11/17/2015 6:00,2015,11,17,6,66
Beijing,PM2.5,11/17/2015 7:00,2015,11,17,7,56
Beijing,PM2.5,11/17/2015 8:00,2015,11,17,8,51
Beijing,PM2.5,11/17/2015 9:00,2015,11,17,9,28
Beijing,PM2.5,11/18/2015 0:00,2015,11,18,0,52
Beijing,PM2.5,11/18/2015 1:00,2015,11,18,1,56
Beijing,PM2.5,11/18/2015 10:00,2015,11,18,10,68
Beijing,PM2.5,11/18/2015 11:00,2015,11,18,11,58
Beijing,PM2.5,11/18/2015 12:00,2015,11,18,12,62
Beijing,PM2.5,11/18/2015 13:00,2015,11,18,13,71
Beijing,PM2.5,11/18/2015 14:00,2015,11,18,14,69
Beijing,PM2.5,11/18/2015 15:00,2015,11,18,15,77
Beijing,PM2.5,11/18/2015 16:00,2015,11,18,16,79
Beijing,PM2.5,11/18/2015 17:00,2015,11,18,17,85
Beijing,PM2.5,11/18/2015 18:00,2015,11,18,18,75
Beijing,PM2.5,11/18/2015 19:00,2015,11,18,19,77
Beijing,PM2.5,11/18/2015 2:00,2015,11,18,2,45
Beijing,PM2.5,11/18/2015 20:00,2015,11,18,20,83
Beijing,PM2.5,11/18/2015 21:00,2015,11,18,21,78
Beijing,PM2.5,11/18/2015 22:00,2015,11,18,22,84
Beijing,PM2.5,11/18/2015 23:00,2015,11,18,23,84
Beijing,PM2.5,11/18/2015 3:00,2015,11,18,3,36
Beijing,PM2.5,11/18/2015 4:00,2015,11,18,4,40
Beijing,PM2.5,11/18/2015 5:00,2015,11,18,5,44
Beijing,PM2.5,11/18/2015 6:00,2015,11,18,6,42
Beijing,PM2.5,11/18/2015 7:00,2015,11,18,7,40
Beijing,PM2.5,11/18/2015 8:00,2015,11,18,8,34
Beijing,PM2.5,11/18/2015 9:00,2015,11,18,9,51
Beijing,PM2.5,11/19/2015 0:00,2015,11,19,0,85
Beijing,PM2.5,11/19/2015 1:00,2015,11,19,1,88
Beijing,PM2.5,11/19/2015 10:00,2015,11,19,10,109
Beijing,PM2.5,11/19/2015 11:00,2015,11,19,11,101
Beijing,PM2.5,11/19/2015 12:00,2015,11,19,12,84
Beijing,PM2.5,11/19/2015 13:00,2015,11,19,13,57
Beijing,PM2.5,11/19/2015 14:00,2015,11,19,14,54
Beijing,PM2.5,11/19/2015 15:00,2015,11,19,15,67
Beijing,PM2.5,11/19/2015 16:00,2015,11,19,16,87
Beijing,PM2.5,11/19/2015 17:00,2015,11,19,17,57
Beijing,PM2.5,11/19/2015 18:00,2015,11,19,18,73
Beijing,PM2.5,11/19/2015 19:00,2015,11,19,19,80
Beijing,PM2.5,11/19/2015 2:00,2015,11,19,2,102
Beijing,PM2.5,11/19/2015 20:00,2015,11,19,20,91
Beijing,PM2.5,11/19/2015 21:00,2015,11,19,21,88
Beijing,PM2.5,11/19/2015 22:00,2015,11,19,22,90
Beijing,PM2.5,11/19/2015 23:00,2015,11,19,23,74
Beijing,PM2.5,11/19/2015 3:00,2015,11,19,3,91
Beijing,PM2.5,11/19/2015 4:00,2015,11,19,4,73
Beijing,PM2.5,11/19/2015 5:00,2015,11,19,5,83
Beijing,PM2.5,11/19/2015 6:00,2015,11,19,6,88
Beijing,PM2.5,11/19/2015 7:00,2015,11,19,7,86
Beijing,PM2.5,11/19/2015 8:00,2015,11,19,8,86
Beijing,PM2.5,11/19/2015 9:00,2015,11,19,9,92
Beijing,PM2.5,11/2/2015 0:00,2015,11,2,0,141
Beijing,PM2.5,11/2/2015 1:00,2015,11,2,1,138
Beijing,PM2.5,11/2/2015 10:00,2015,11,2,10,48
Beijing,PM2.5,11/2/2015 11:00,2015,11,2,11,51
Beijing,PM2.5,11/2/2015 12:00,2015,11,2,12,36
Beijing,PM2.5,11/2/2015 13:00,2015,11,2,13,39
Beijing,PM2.5,11/2/2015 14:00,2015,11,2,14,47
Beijing,PM2.5,11/2/2015 15:00,2015,11,2,15,57
Beijing,PM2.5,11/2/2015 16:00,2015,11,2,16,46
Beijing,PM2.5,11/2/2015 17:00,2015,11,2,17,57
Beijing,PM2.5,11/2/2015 18:00,2015,11,2,18,78
Beijing,PM2.5,11/2/2015 19:00,2015,11,2,19,106
Beijing,PM2.5,11/2/2015 2:00,2015,11,2,2,114
Beijing,PM2.5,11/2/2015 20:00,2015,11,2,20,169
Beijing,PM2.5,11/2/2015 21:00,2015,11,2,21,186
Beijing,PM2.5,11/2/2015 22:00,2015,11,2,22,176
Beijing,PM2.5,11/2/2015 23:00,2015,11,2,23,166
Beijing,PM2.5,11/2/2015 3:00,2015,11,2,3,94
Beijing,PM2.5,11/2/2015 4:00,2015,11,2,4,90
Beijing,PM2.5,11/2/2015 5:00,2015,11,2,5,78
Beijing,PM2.5,11/2/2015 6:00,2015,11,2,6,86
Beijing,PM2.5,11/2/2015 7:00,2015,11,2,7,66
Beijing,PM2.5,11/2/2015 8:00,2015,11,2,8,57
Beijing,PM2.5,11/2/2015 9:00,2015,11,2,9,53
Beijing,PM2.5,11/20/2015 0:00,2015,11,20,0,63
Beijing,PM2.5,11/20/2015 1:00,2015,11,20,1,60
Beijing,PM2.5,11/20/2015 10:00,2015,11,20,10,71
Beijing,PM2.5,11/20/2015 11:00,2015,11,20,11,87
Beijing,PM2.5,11/20/2015 12:00,2015,11,20,12,100
Beijing,PM2.5,11/20/2015 13:00,2015,11,20,13,99
Beijing,PM2.5,11/20/2015 14:00,2015,11,20,14,91
Beijing,PM2.5,11/20/2015 15:00,2015,11,20,15,89
Beijing,PM2.5,11/20/2015 16:00,2015,11,20,16,105
Beijing,PM2.5,11/20/2015 17:00,2015,11,20,17,95
Beijing,PM2.5,11/20/2015 18:00,2015,11,20,18,111
Beijing,PM2.5,11/20/2015 19:00,2015,11,20,19,82
Beijing,PM2.5,11/20/2015 2:00,2015,11,20,2,59
Beijing,PM2.5,11/20/2015 20:00,2015,11,20,20,81
Beijing,PM2.5,11/20/2015 21:00,2015,11,20,21,56
Beijing,PM2.5,11/20/2015 22:00,2015,11,20,22,43
Beijing,PM2.5,11/20/2015 23:00,2015,11,20,23,35
Beijing,PM2.5,11/20/2015 3:00,2015,11,20,3,50
Beijing,PM2.5,11/20/2015 4:00,2015,11,20,4,45
Beijing,PM2.5,11/20/2015 5:00,2015,11,20,5,32
Beijing,PM2.5,11/20/2015 6:00,2015,11,20,6,36
Beijing,PM2.5,11/20/2015 7:00,2015,11,20,7,45
Beijing,PM2.5,11/20/2015 8:00,2015,11,20,8,49
Beijing,PM2.5,11/20/2015 9:00,2015,11,20,9,61
Beijing,PM2.5,11/21/2015 0:00,2015,11,21,0,35
Beijing,PM2.5,11/21/2015 1:00,2015,11,21,1,35
Beijing,PM2.5,11/21/2015 10:00,2015,11,21,10,35
Beijing,PM2.5,11/21/2015 11:00,2015,11,21,11,43
Beijing,PM2.5,11/21/2015 12:00,2015,11,21,12,41
Beijing,PM2.5,11/21/2015 13:00,2015,11,21,13,53
Beijing,PM2.5,11/21/2015 14:00,2015,11,21,14,45
Beijing,PM2.5,11/21/2015 15:00,2015,11,21,15,46
Beijing,PM2.5,11/21/2015 16:00,2015,11,21,16,57
Beijing,PM2.5,11/21/2015 17:00,2015,11,21,17,60
Beijing,PM2.5,11/21/2015 18:00,2015,11,21,18,64
Beijing,PM2.5,11/21/2015 19:00,2015,11,21,19,81
Beijing,PM2.5,11/21/2015 2:00,2015,11,21,2,29
Beijing,PM2.5,11/21/2015 20:00,2015,11,21,20,83
Beijing,PM2.5,11/21/2015 21:00,2015,11,21,21,77
Beijing,PM2.5,11/21/2015 22:00,2015,11,21,22,80
Beijing,PM2.5,11/21/2015 23:00,2015,11,21,23,69
Beijing,PM2.5,11/21/2015 3:00,2015,11,21,3,27
Beijing,PM2.5,11/21/2015 4:00,2015,11,21,4,24
Beijing,PM2.5,11/21/2015 5:00,2015,11,21,5,28
Beijing,PM2.5,11/21/2015 6:00,2015,11,21,6,31
Beijing,PM2.5,11/21/2015 7:00,2015,11,21,7,35
Beijing,PM2.5,11/21/2015 8:00,2015,11,21,8,38
Beijing,PM2.5,11/21/2015 9:00,2015,11,21,9,31
Beijing,PM2.5,11/22/2015 0:00,2015,11,22,0,78
Beijing,PM2.5,11/22/2015 1:00,2015,11,22,1,77
Beijing,PM2.5,11/22/2015 10:00,2015,11,22,10,45
Beijing,PM2.5,11/22/2015 11:00,2015,11,22,11,40
Beijing,PM2.5,11/22/2015 12:00,2015,11,22,12,38
Beijing,PM2.5,11/22/2015 13:00,2015,11,22,13,26
Beijing,PM2.5,11/22/2015 14:00,2015,11,22,14,32
Beijing,PM2.5,11/22/2015 15:00,2015,11,22,15,34
Beijing,PM2.5,11/22/2015 16:00,2015,11,22,16,34
Beijing,PM2.5,11/22/2015 17:00,2015,11,22,17,40
Beijing,PM2.5,11/22/2015 18:00,2015,11,22,18,37
Beijing,PM2.5,11/22/2015 19:00,2015,11,22,19,43
Beijing,PM2.5,11/22/2015 2:00,2015,11,22,2,73
Beijing,PM2.5,11/22/2015 20:00,2015,11,22,20,40
Beijing,PM2.5,11/22/2015 21:00,2015,11,22,21,47
Beijing,PM2.5,11/22/2015 22:00,2015,11,22,22,45
Beijing,PM2.5,11/22/2015 23:00,2015,11,22,23,48
Beijing,PM2.5,11/22/2015 3:00,2015,11,22,3,61
Beijing,PM2.5,11/22/2015 4:00,2015,11,22,4,68
Beijing,PM2.5,11/22/2015 5:00,2015,11,22,5,66
Beijing,PM2.5,11/22/2015 6:00,2015,11,22,6,77
Beijing,PM2.5,11/22/2015 7:00,2015,11,22,7,69
Beijing,PM2.5,11/22/2015 8:00,2015,11,22,8,50
Beijing,PM2.5,11/22/2015 9:00,2015,11,22,9,41
Beijing,PM2.5,11/23/2015 0:00,2015,11,23,0,33
Beijing,PM2.5,11/23/2015 1:00,2015,11,23,1,34
Beijing,PM2.5,11/23/2015 10:00,2015,11,23,10,25
Beijing,PM2.5,11/23/2015 11:00,2015,11,23,11,29
Beijing,PM2.5,11/23/2015 12:00,2015,11,23,12,34
Beijing,PM2.5,11/23/2015 13:00,2015,11,23,13,34
Beijing,PM2.5,11/23/2015 14:00,2015,11,23,14,33
Beijing,PM2.5,11/23/2015 15:00,2015,11,23,15,32
Beijing,PM2.5,11/23/2015 16:00,2015,11,23,16,29
Beijing,PM2.5,11/23/2015 17:00,2015,11,23,17,20
Beijing,PM2.5,11/23/2015 18:00,2015,11,23,18,15
Beijing,PM2.5,11/23/2015 19:00,2015,11,23,19,21
Beijing,PM2.5,11/23/2015 2:00,2015,11,23,2,38
Beijing,PM2.5,11/23/2015 20:00,2015,11,23,20,16
Beijing,PM2.5,11/23/2015 21:00,2015,11,23,21,19
Beijing,PM2.5,11/23/2015 22:00,2015,11,23,22,25
Beijing,PM2.5,11/23/2015 23:00,2015,11,23,23,19
Beijing,PM2.5,11/23/2015 3:00,2015,11,23,3,20
Beijing,PM2.5,11/23/2015 4:00,2015,11,23,4,20
Beijing,PM2.5,11/23/2015 5:00,2015,11,23,5,21
Beijing,PM2.5,11/23/2015 6:00,2015,11,23,6,18
Beijing,PM2.5,11/23/2015 7:00,2015,11,23,7,25
Beijing,PM2.5,11/23/2015 8:00,2015,11,23,8,25
Beijing,PM2.5,11/23/2015 9:00,2015,11,23,9,30
Beijing,PM2.5,11/24/2015 0:00,2015,11,24,0,20
Beijing,PM2.5,11/24/2015 1:00,2015,11,24,1,9
Beijing,PM2.5,11/24/2015 10:00,2015,11,24,10,21
Beijing,PM2.5,11/24/2015 11:00,2015,11,24,11,27
Beijing,PM2.5,11/24/2015 12:00,2015,11,24,12,34
Beijing,PM2.5,11/24/2015 13:00,2015,11,24,13,37
Beijing,PM2.5,11/24/2015 14:00,2015,11,24,14,37
Beijing,PM2.5,11/24/2015 15:00,2015,11,24,15,31
Beijing,PM2.5,11/24/2015 16:00,2015,11,24,16,44
Beijing,PM2.5,11/24/2015 17:00,2015,11,24,17,39
Beijing,PM2.5,11/24/2015 18:00,2015,11,24,18,35
Beijing,PM2.5,11/24/2015 19:00,2015,11,24,19,50
Beijing,PM2.5,11/24/2015 2:00,2015,11,24,2,10
Beijing,PM2.5,11/24/2015 20:00,2015,11,24,20,59
Beijing,PM2.5,11/24/2015 21:00,2015,11,24,21,69
Beijing,PM2.5,11/24/2015 22:00,2015,11,24,22,67
Beijing,PM2.5,11/24/2015 23:00,2015,11,24,23,67
Beijing,PM2.5,11/24/2015 3:00,2015,11,24,3,11
Beijing,PM2.5,11/24/2015 4:00,2015,11,24,4,8
Beijing,PM2.5,11/24/2015 5:00,2015,11,24,5,13
Beijing,PM2.5,11/24/2015 6:00,2015,11,24,6,14
Beijing,PM2.5,11/24/2015 7:00,2015,11,24,7,12
Beijing,PM2.5,11/24/2015 8:00,2015,11,24,8,17
Beijing,PM2.5,11/24/2015 9:00,2015,11,24,9,23
Beijing,PM2.5,11/25/2015 0:00,2015,11,25,0,69
Beijing,PM2.5,11/25/2015 1:00,2015,11,25,1,63
Beijing,PM2.5,11/25/2015 10:00,2015,11,25,10,96
Beijing,PM2.5,11/25/2015 11:00,2015,11,25,11,96
Beijing,PM2.5,11/25/2015 12:00,2015,11,25,12,72
Beijing,PM2.5,11/25/2015 13:00,2015,11,25,13,11
Beijing,PM2.5,11/25/2015 14:00,2015,11,25,14,11
Beijing,PM2.5,11/25/2015 15:00,2015,11,25,15,8
Beijing,PM2.5,11/25/2015 16:00,2015,11,25,16,13
Beijing,PM2.5,11/25/2015 17:00,2015,11,25,17,10
Beijing,PM2.5,11/25/2015 18:00,2015,11,25,18,13
Beijing,PM2.5,11/25/2015 19:00,2015,11,25,19,9
Beijing,PM2.5,11/25/2015 2:00,2015,11,25,2,74
Beijing,PM2.5,11/25/2015 20:00,2015,11,25,20,8
Beijing,PM2.5,11/25/2015 21:00,2015,11,25,21,9
Beijing,PM2.5,11/25/2015 22:00,2015,11,25,22,8
Beijing,PM2.5,11/25/2015 23:00,2015,11,25,23,7
Beijing,PM2.5,11/25/2015 3:00,2015,11,25,3,85
Beijing,PM2.5,11/25/2015 4:00,2015,11,25,4,91
Beijing,PM2.5,11/25/2015 5:00,2015,11,25,5,84
Beijing,PM2.5,11/25/2015 6:00,2015,11,25,6,89
Beijing,PM2.5,11/25/2015 7:00,2015,11,25,7,93
Beijing,PM2.5,11/25/2015 8:00,2015,11,25,8,92
Beijing,PM2.5,11/25/2015 9:00,2015,11,25,9,82
Beijing,PM2.5,11/26/2015 0:00,2015,11,26,0,8
Beijing,PM2.5,11/26/2015 1:00,2015,11,26,1,9
Beijing,PM2.5,11/26/2015 10:00,2015,11,26,10,12
Beijing,PM2.5,11/26/2015 11:00,2015,11,26,11,17
Beijing,PM2.5,11/26/2015 12:00,2015,11,26,12,18
Beijing,PM2.5,11/26/2015 13:00,2015,11,26,13,14
Beijing,PM2.5,11/26/2015 14:00,2015,11,26,14,10
Beijing,PM2.5,11/26/2015 15:00,2015,11,26,15,11
Beijing,PM2.5,11/26/2015 16:00,2015,11,26,16,16
Beijing,PM2.5,11/26/2015 17:00,2015,11,26,17,47
Beijing,PM2.5,11/26/2015 18:00,2015,11,26,18,61
Beijing,PM2.5,11/26/2015 19:00,2015,11,26,19,60
Beijing,PM2.5,11/26/2015 2:00,2015,11,26,2,6
Beijing,PM2.5,11/26/2015 20:00,2015,11,26,20,112
Beijing,PM2.5,11/26/2015 21:00,2015,11,26,21,138
Beijing,PM2.5,11/26/2015 22:00,2015,11,26,22,134
Beijing,PM2.5,11/26/2015 23:00,2015,11,26,23,126
Beijing,PM2.5,11/26/2015 3:00,2015,11,26,3,5
Beijing,PM2.5,11/26/2015 4:00,2015,11,26,4,8
Beijing,PM2.5,11/26/2015 5:00,2015,11,26,5,12
Beijing,PM2.5,11/26/2015 6:00,2015,11,26,6,9
Beijing,PM2.5,11/26/2015 7:00,2015,11,26,7,9
Beijing,PM2.5,11/26/2015 8:00,2015,11,26,8,13
Beijing,PM2.5,11/26/2015 9:00,2015,11,26,9,11
Beijing,PM2.5,11/27/2015 0:00,2015,11,27,0,150
Beijing,PM2.5,11/27/2015 1:00,2015,11,27,1,171
Beijing,PM2.5,11/27/2015 10:00,2015,11,27,10,192
Beijing,PM2.5,11/27/2015 11:00,2015,11,27,11,218
Beijing,PM2.5,11/27/2015 12:00,2015,11,27,12,272
Beijing,PM2.5,11/27/2015 13:00,2015,11,27,13,302
Beijing,PM2.5,11/27/2015 14:00,2015,11,27,14,310
Beijing,PM2.5,11/27/2015 15:00,2015,11,27,15,328
Beijing,PM2.5,11/27/2015 16:00,2015,11,27,16,331
Beijing,PM2.5,11/27/2015 17:00,2015,11,27,17,307
Beijing,PM2.5,11/27/2015 18:00,2015,11,27,18,312
Beijing,PM2.5,11/27/2015 19:00,2015,11,27,19,321
Beijing,PM2.5,11/27/2015 2:00,2015,11,27,2,171
Beijing,PM2.5,11/27/2015 20:00,2015,11,27,20,311
Beijing,PM2.5,11/27/2015 21:00,2015,11,27,21,339
Beijing,PM2.5,11/27/2015 22:00,2015,11,27,22,355
Beijing,PM2.5,11/27/2015 23:00,2015,11,27,23,337
Beijing,PM2.5,11/27/2015 3:00,2015,11,27,3,185
Beijing,PM2.5,11/27/2015 4:00,2015,11,27,4,168
Beijing,PM2.5,11/27/2015 5:00,2015,11,27,5,160
Beijing,PM2.5,11/27/2015 6:00,2015,11,27,6,192
Beijing,PM2.5,11/27/2015 7:00,2015,11,27,7,204
Beijing,PM2.5,11/27/2015 8:00,2015,11,27,8,200
Beijing,PM2.5,11/27/2015 9:00,2015,11,27,9,197
Beijing,PM2.5,11/28/2015 0:00,2015,11,28,0,320
Beijing,PM2.5,11/28/2015 1:00,2015,11,28,1,352
Beijing,PM2.5,11/28/2015 10:00,2015,11,28,10,390
Beijing,PM2.5,11/28/2015 11:00,2015,11,28,11,391
Beijing,PM2.5,11/28/2015 12:00,2015,11,28,12,365
Beijing,PM2.5,11/28/2015 13:00,2015,11,28,13,306
Beijing,PM2.5,11/28/2015 14:00,2015,11,28,14,290
Beijing,PM2.5,11/28/2015 15:00,2015,11,28,15,301
Beijing,PM2.5,11/28/2015 16:00,2015,11,28,16,246
Beijing,PM2.5,11/28/2015 17:00,2015,11,28,17,265
Beijing,PM2.5,11/28/2015 18:00,2015,11,28,18,274
Beijing,PM2.5,11/28/2015 19:00,2015,11,28,19,302
Beijing,PM2.5,11/28/2015 2:00,2015,11,28,2,343
Beijing,PM2.5,11/28/2015 20:00,2015,11,28,20,297
Beijing,PM2.5,11/28/2015 21:00,2015,11,28,21,280
Beijing,PM2.5,11/28/2015 22:00,2015,11,28,22,263
Beijing,PM2.5,11/28/2015 23:00,2015,11,28,23,270
Beijing,PM2.5,11/28/2015 3:00,2015,11,28,3,308
Beijing,PM2.5,11/28/2015 4:00,2015,11,28,4,313
Beijing,PM2.5,11/28/2015 5:00,2015,11,28,5,314
Beijing,PM2.5,11/28/2015 6:00,2015,11,28,6,269
Beijing,PM2.5,11/28/2015 7:00,2015,11,28,7,247
Beijing,PM2.5,11/28/2015 8:00,2015,11,28,8,245
Beijing,PM2.5,11/28/2015 9:00,2015,11,28,9,262
Beijing,PM2.5,11/29/2015 0:00,2015,11,29,0,285
Beijing,PM2.5,11/29/2015 1:00,2015,11,29,1,238
Beijing,PM2.5,11/29/2015 10:00,2015,11,29,10,306
Beijing,PM2.5,11/29/2015 11:00,2015,11,29,11,275
Beijing,PM2.5,11/29/2015 12:00,2015,11,29,12,245
Beijing,PM2.5,11/29/2015 13:00,2015,11,29,13,203
Beijing,PM2.5,11/29/2015 14:00,2015,11,29,14,166
Beijing,PM2.5,11/29/2015 15:00,2015,11,29,15,145
Beijing,PM2.5,11/29/2015 16:00,2015,11,29,16,114
Beijing,PM2.5,11/29/2015 17:00,2015,11,29,17,84
Beijing,PM2.5,11/29/2015 18:00,2015,11,29,18,213
Beijing,PM2.5,11/29/2015 19:00,2015,11,29,19,310
Beijing,PM2.5,11/29/2015 2:00,2015,11,29,2,252
Beijing,PM2.5,11/29/2015 20:00,2015,11,29,20,377
Beijing,PM2.5,11/29/2015 21:00,2015,11,29,21,375
Beijing,PM2.5,11/29/2015 22:00,2015,11,29,22,367
Beijing,PM2.5,11/29/2015 23:00,2015,11,29,23,338
Beijing,PM2.5,11/29/2015 3:00,2015,11,29,3,262
Beijing,PM2.5,11/29/2015 4:00,2015,11,29,4,260
Beijing,PM2.5,11/29/2015 5:00,2015,11,29,5,258
Beijing,PM2.5,11/29/2015 6:00,2015,11,29,6,253
Beijing,PM2.5,11/29/2015 7:00,2015,11,29,7,242
Beijing,PM2.5,11/29/2015 8:00,2015,11,29,8,256
Beijing,PM2.5,11/29/2015 9:00,2015,11,29,9,252
Beijing,PM2.5,11/3/2015 0:00,2015,11,3,0,155
Beijing,PM2.5,11/3/2015 1:00,2015,11,3,1,175
Beijing,PM2.5,11/3/2015 10:00,2015,11,3,10,230
Beijing,PM2.5,11/3/2015 11:00,2015,11,3,11,193
Beijing,PM2.5,11/3/2015 12:00,2015,11,3,12,170
Beijing,PM2.5,11/3/2015 13:00,2015,11,3,13,125
Beijing,PM2.5,11/3/2015 14:00,2015,11,3,14,108
Beijing,PM2.5,11/3/2015 15:00,2015,11,3,15,101
Beijing,PM2.5,11/3/2015 16:00,2015,11,3,16,91
Beijing,PM2.5,11/3/2015 17:00,2015,11,3,17,104
Beijing,PM2.5,11/3/2015 18:00,2015,11,3,18,143
Beijing,PM2.5,11/3/2015 19:00,2015,11,3,19,165
Beijing,PM2.5,11/3/2015 2:00,2015,11,3,2,181
