Site,Parameter,Date (LST),Year,Month,Day,Hour,Value
Beijing,PM2.5,2010/3/28 19:00,2010,3,28,19,60
Beijing,PM2.5,2010/3/28 20:00,2010,3,28,20,57
Beijing,PM2.5,2010/3/28 21:00,2010,3,28,21,72
Beijing,PM2.5,2010/3/28 22:00,2010,3,28,22,82
Beijing,PM2.5,2010/3/28 23:00,2010,3,28,23,92
Beijing,PM2.5,2010/3/29 0:00,2010,3,29,0,100
Beijing,PM2.5,2010/3/29 1:00,2010,3,29,1,117
Beijing,PM2.5,2010/3/29 2:00,2010,3,29,2,129
Beijing,PM2.5,2010/3/29 3:00,2010,3,29,3,132
Beijing,PM2.5,2010/3/29 4:00,2010,3,29,4,142
Beijing,PM2.5,2010/3/29 5:00,2010,3,29,5,147
Beijing,PM2.5,2010/3/29 6:00,2010,3,29,6,169
Beijing,PM2.5,2010/3/29 7:00,2010,3,29,7,208
Beijing,PM2.5,2010/3/29 8:00,2010,3,29,8,198
Beijing,PM2.5,2010/3/29 9:00,2010,3,29,9,203
Beijing,PM2.5,2010/3/29 10:00,2010,3,29,10,218
Beijing,PM2.5,2010/3/29 11:00,2010,3,29,11,220
Beijing,PM2.5,2010/3/29 12:00,2010,3,29,12,222
Beijing,PM2.5,2010/3/29 13:00,2010,3,29,13,237
Beijing,PM2.5,2010/3/29 14:00,2010,3,29,14,245
Beijing,PM2.5,2010/3/29 15:00,2010,3,29,15,260
Beijing,PM2.5,2010/3/29 16:00,2010,3,29,16,259
Beijing,PM2.5,2010/3/29 17:00,2010,3,29,17,275
Beijing,PM2.5,2010/3/29 18:00,2010,3,29,18,280
Beijing,PM2.5,2010/3/29 19:00,2010,3,29,19,296
Beijing,PM2.5,2010/3/29 20:00,2010,3,29,20,366
Beijing,PM2.5,2010/3/29 21:00,2010,3,29,21,317
Beijing,PM2.5,2010/3/29 22:00,2010,3,29,22,297
Beijing,PM2.5,2010/3/29 23:00,2010,3,29,23,288
Beijing,PM2.5,2010/3/30 0:00,2010,3,30,0,288
Beijing,PM2.5,2010/3/30 1:00,2010,3,30,1,254
Beijing,PM2.5,2010/3/30 2:00,2010,3,30,2,254
Beijing,PM2.5,2010/3/30 3:00,2010,3,30,3,248
Beijing,PM2.5,2010/3/30 4:00,2010,3,30,4,271
Beijing,PM2.5,2010/3/30 12:00,2010,3,30,12,195
Beijing,PM2.5,2010/3/31 6:00,2010,3,31,6,124
Beijing,PM2.5,2010/3/31 7:00,2010,3,31,7,129
Beijing,PM2.5,2010/3/31 16:00,2010,3,31,16,200
Beijing,PM2.5,2010/3/31 17:00,2010,3,31,17,187
Beijing,PM2.5,2010/3/31 18:00,2010,3,31,18,149
Beijing,PM2.5,2010/3/31 19:00,2010,3,31,19,113
Beijing,PM2.5,2010/3/31 20:00,2010,3,31,20,85
Beijing,PM2.5,2010/3/31 21:00,2010,3,31,21,71
Beijing,PM2.5,2010/3/31 22:00,2010,3,31,22,42
Beijing,PM2.5,2010/3/31 23:00,2010,3,31,23,31
Beijing,PM2.5,2010/4/1 0:00,2010,4,1,0,39
Beijing,PM2.5,2010/4/1 1:00,2010,4,1,1,49
Beijing,PM2.5,2010/4/1 2:00,2010,4,1,2,35
Beijing,PM2.5,2010/4/1 3:00,2010,4,1,3,31
Beijing,PM2.5,2010/4/1 4:00,2010,4,1,4,26
Beijing,PM2.5,2010/4/1 5:00,2010,4,1,5,24
Beijing,PM2.5,2010/4/1 6:00,2010,4,1,6,22
Beijing,PM2.5,2010/4/1 7:00,2010,4,1,7,30
Beijing,PM2.5,2010/4/1 8:00,2010,4,1,8,25
Beijing,PM2.5,2010/4/1 9:00,2010,4,1,9,21
Beijing,PM2.5,2010/4/1 12:00,2010,4,1,12,35
Beijing,PM2.5,2010/4/1 13:00,2010,4,1,13,31
Beijing,PM2.5,2010/4/1 14:00,2010,4,1,14,15
Beijing,PM2.5,2010/4/1 15:00,2010,4,1,15,16
Beijing,PM2.5,2010/4/1 16:00,2010,4,1,16,18
Beijing,PM2.5,2010/4/1 17:00,2010,4,1,17,15
Beijing,PM2.5,2010/4/1 18:00,2010,4,1,18,17
Beijing,PM2.5,2010/4/1 19:00,2010,4,1,19,24
Beijing,PM2.5,2010/4/1 20:00,2010,4,1,20,20
Beijing,PM2.5,2010/4/1 21:00,2010,4,1,21,54
Beijing,PM2.5,2010/4/1 22:00,2010,4,1,22,39
Beijing,PM2.5,2010/4/1 23:00,2010,4,1,23,27
Beijing,PM2.5,2010/4/2 0:00,2010,4,2,0,52
Beijing,PM2.5,2010/4/2 1:00,2010,4,2,1,41
Beijing,PM2.5,2010/4/2 2:00,2010,4,2,2,35
Beijing,PM2.5,2010/4/2 3:00,2010,4,2,3,44
Beijing,PM2.5,2010/4/2 4:00,2010,4,2,4,45
Beijing,PM2.5,2010/4/2 5:00,2010,4,2,5,40
Beijing,PM2.5,2010/4/2 6:00,2010,4,2,6,27
Beijing,PM2.5,2010/4/2 7:00,2010,4,2,7,27
Beijing,PM2.5,2010/4/2 8:00,2010,4,2,8,21
Beijing,PM2.5,2010/4/2 9:00,2010,4,2,9,14
Beijing,PM2.5,2010/4/2 10:00,2010,4,2,10,14
Beijing,PM2.5,2010/4/2 11:00,2010,4,2,11,17
Beijing,PM2.5,2010/4/2 12:00,2010,4,2,12,13
Beijing,PM2.5,2010/4/2 13:00,2010,4,2,13,17
Beijing,PM2.5,2010/4/2 14:00,2010,4,2,14,16
Beijing,PM2.5,2010/4/2 15:00,2010,4,2,15,18
Beijing,PM2.5,2010/4/2 16:00,2010,4,2,16,12
Beijing,PM2.5,2010/4/2 17:00,2010,4,2,17,12
Beijing,PM2.5,2010/4/2 18:00,2010,4,2,18,21
Beijing,PM2.5,2010/4/2 19:00,2010,4,2,19,30
Beijing,PM2.5,2010/4/2 20:00,2010,4,2,20,69
Beijing,PM2.5,2010/4/2 21:00,2010,4,2,21,77
Beijing,PM2.5,2010/4/2 22:00,2010,4,2,22,49
Beijing,PM2.5,2010/4/2 23:00,2010,4,2,23,48
Beijing,PM2.5,2010/4/3 0:00,2010,4,3,0,53
Beijing,PM2.5,2010/4/3 1:00,2010,4,3,1,52
Beijing,PM2.5,2010/4/3 2:00,2010,4,3,2,53
Beijing,PM2.5,2010/4/3 3:00,2010,4,3,3,58
Beijing,PM2.5,2010/4/3 4:00,2010,4,3,4,56
Beijing,PM2.5,2010/4/3 5:00,2010,4,3,5,60
Beijing,PM2.5,2010/4/3 6:00,2010,4,3,6,100
Beijing,PM2.5,2010/4/3 7:00,2010,4,3,7,133
Beijing,PM2.5,2010/4/3 8:00,2010,4,3,8,138
Beijing,PM2.5,2010/4/3 9:00,2010,4,3,9,67
Beijing,PM2.5,2010/4/3 10:00,2010,4,3,10,59
Beijing,PM2.5,2010/4/3 11:00,2010,4,3,11,82
Beijing,PM2.5,2010/4/3 12:00,2010,4,3,12,89
Beijing,PM2.5,2010/4/3 13:00,2010,4,3,13,110
Beijing,PM2.5,2010/4/3 14:00,2010,4,3,14,128
Beijing,PM2.5,2010/4/3 15:00,2010,4,3,15,132
Beijing,PM2.5,2010/4/3 16:00,2010,4,3,16,136
Beijing,PM2.5,2010/4/3 17:00,2010,4,3,17,132
Beijing,PM2.5,2010/4/3 18:00,2010,4,3,18,119
Beijing,PM2.5,2010/4/3 19:00,2010,4,3,19,131
Beijing,PM2.5,2010/4/3 20:00,2010,4,3,20,161
Beijing,PM2.5,2010/4/3 21:00,2010,4,3,21,168
Beijing,PM2.5,2010/4/3 22:00,2010,4,3,22,164
Beijing,PM2.5,2010/4/3 23:00,2010,4,3,23,184
Beijing,PM2.5,2010/4/4 0:00,2010,4,4,0,178
Beijing,PM2.5,2010/4/4 1:00,2010,4,4,1,194
Beijing,PM2.5,2010/4/4 2:00,2010,4,4,2,206
Beijing,PM2.5,2010/4/4 3:00,2010,4,4,3,191
Beijing,PM2.5,2010/4/4 4:00,2010,4,4,4,180
Beijing,PM2.5,2010/4/4 5:00,2010,4,4,5,200
Beijing,PM2.5,2010/4/4 6:00,2010,4,4,6,170
Beijing,PM2.5,2010/4/4 7:00,2010,4,4,7,197
Beijing,PM2.5,2010/4/4 8:00,2010,4,4,8,184
Beijing,PM2.5,2010/4/4 9:00,2010,4,4,9,167
Beijing,PM2.5,2010/4/4 10:00,2010,4,4,10,111
Beijing,PM2.5,2010/4/4 11:00,2010,4,4,11,92
Beijing,PM2.5,2010/4/4 12:00,2010,4,4,12,44
Beijing,PM2.5,2010/4/4 13:00,2010,4,4,13,41
Beijing,PM2.5,2010/4/4 14:00,2010,4,4,14,34
Beijing,PM2.5,2010/4/4 15:00,2010,4,4,15,27
Beijing,PM2.5,2010/4/4 16:00,2010,4,4,16,32
Beijing,PM2.5,2010/4/4 17:00,2010,4,4,17,43
Beijing,PM2.5,2010/4/4 18:00,2010,4,4,18,61
Beijing,PM2.5,2010/4/4 19:00,2010,4,4,19,70
Beijing,PM2.5,2010/4/4 20:00,2010,4,4,20,87
Beijing,PM2.5,2010/4/4 21:00,2010,4,4,21,98
Beijing,PM2.5,2010/4/4 22:00,2010,4,4,22,173
Beijing,PM2.5,2010/4/4 23:00,2010,4,4,23,199
Beijing,PM2.5,2010/4/5 0:00,2010,4,5,0,177
Beijing,PM2.5,2010/4/5 1:00,2010,4,5,1,169
Beijing,PM2.5,2010/4/5 2:00,2010,4,5,2,187
Beijing,PM2.5,2010/4/5 3:00,2010,4,5,3,166
Beijing,PM2.5,2010/4/5 4:00,2010,4,5,4,161
Beijing,PM2.5,2010/4/5 5:00,2010,4,5,5,169
Beijing,PM2.5,2010/4/5 6:00,2010,4,5,6,180
Beijing,PM2.5,2010/4/5 7:00,2010,4,5,7,166
Beijing,PM2.5,2010/4/5 8:00,2010,4,5,8,185
Beijing,PM2.5,2010/4/5 9:00,2010,4,5,9,166
Beijing,PM2.5,2010/4/5 10:00,2010,4,5,10,171
Beijing,PM2.5,2010/4/5 11:00,2010,4,5,11,176
Beijing,PM2.5,2010/4/5 12:00,2010,4,5,12,186
Beijing,PM2.5,2010/4/5 13:00,2010,4,5,13,142
Beijing,PM2.5,2010/4/5 14:00,2010,4,5,14,121
Beijing,PM2.5,2010/4/5 15:00,2010,4,5,15,130
Beijing,PM2.5,2010/4/5 16:00,2010,4,5,16,132
Beijing,PM2.5,2010/4/5 17:00,2010,4,5,17,126
Beijing,PM2.5,2010/4/5 18:00,2010,4,5,18,47
Beijing,PM2.5,2010/4/5 19:00,2010,4,5,19,25
Beijing,PM2.5,2010/4/5 20:00,2010,4,5,20,23
Beijing,PM2.5,2010/4/5 21:00,2010,4,5,21,20
Beijing,PM2.5,2010/4/5 22:00,2010,4,5,22,18
Beijing,PM2.5,2010/4/5 23:00,2010,4,5,23,30
Beijing,PM2.5,2010/4/6 0:00,2010,4,6,0,14
Beijing,PM2.5,2010/4/6 1:00,2010,4,6,1,12
Beijing,PM2.5,2010/4/6 2:00,2010,4,6,2,18
Beijing,PM2.5,2010/4/6 3:00,2010,4,6,3,19
Beijing,PM2.5,2010/4/6 4:00,2010,4,6,4,33
Beijing,PM2.5,2010/4/6 5:00,2010,4,6,5,26
Beijing,PM2.5,2010/4/6 6:00,2010,4,6,6,24
Beijing,PM2.5,2010/4/6 7:00,2010,4,6,7,28
Beijing,PM2.5,2010/4/6 8:00,2010,4,6,8,27
Beijing,PM2.5,2010/4/6 9:00,2010,4,6,9,19
Beijing,PM2.5,2010/4/6 10:00,2010,4,6,10,16
Beijing,PM2.5,2010/4/6 11:00,2010,4,6,11,15
Beijing,PM2.5,2010/4/6 12:00,2010,4,6,12,16
Beijing,PM2.5,2010/4/6 13:00,2010,4,6,13,16
Beijing,PM2.5,2010/4/6 14:00,2010,4,6,14,15
Beijing,PM2.5,2010/4/6 15:00,2010,4,6,15,17
Beijing,PM2.5,2010/4/6 16:00,2010,4,6,16,12
Beijing,PM2.5,2010/4/6 17:00,2010,4,6,17,15
Beijing,PM2.5,2010/4/6 18:00,2010,4,6,18,17
Beijing,PM2.5,2010/4/6 19:00,2010,4,6,19,23
Beijing,PM2.5,2010/4/6 20:00,2010,4,6,20,19
Beijing,PM2.5,2010/4/6 21:00,2010,4,6,21,24
Beijing,PM2.5,2010/4/6 22:00,2010,4,6,22,34
Beijing,PM2.5,2010/4/6 23:00,2010,4,6,23,52
Beijing,PM2.5,2010/4/7 0:00,2010,4,7,0,55
Beijing,PM2.5,2010/4/7 1:00,2010,4,7,1,69
Beijing,PM2.5,2010/4/7 2:00,2010,4,7,2,87
Beijing,PM2.5,2010/4/7 3:00,2010,4,7,3,102
Beijing,PM2.5,2010/4/7 4:00,2010,4,7,4,79
Beijing,PM2.5,2010/4/7 5:00,2010,4,7,5,75
Beijing,PM2.5,2010/4/7 6:00,2010,4,7,6,68
Beijing,PM2.5,2010/4/7 7:00,2010,4,7,7,78
Beijing,PM2.5,2010/4/7 8:00,2010,4,7,8,101
Beijing,PM2.5,2010/4/7 9:00,2010,4,7,9,114
Beijing,PM2.5,2010/4/7 10:00,2010,4,7,10,135
Beijing,PM2.5,2010/4/7 11:00,2010,4,7,11,140
Beijing,PM2.5,2010/4/7 12:00,2010,4,7,12,118
Beijing,PM2.5,2010/4/7 13:00,2010,4,7,13,108
Beijing,PM2.5,2010/4/7 14:00,2010,4,7,14,103
Beijing,PM2.5,2010/4/7 15:00,2010,4,7,15,94
Beijing,PM2.5,2010/4/7 16:00,2010,4,7,16,90
Beijing,PM2.5,2010/4/7 17:00,2010,4,7,17,87
Beijing,PM2.5,2010/4/7 18:00,2010,4,7,18,80
Beijing,PM2.5,2010/4/7 19:00,2010,4,7,19,84
Beijing,PM2.5,2010/4/7 20:00,2010,4,7,20,96
Beijing,PM2.5,2010/4/7 21:00,2010,4,7,21,110
Beijing,PM2.5,2010/4/7 22:00,2010,4,7,22,104
Beijing,PM2.5,2010/4/7 23:00,2010,4,7,23,97
Beijing,PM2.5,2010/4/8 0:00,2010,4,8,0,84
Beijing,PM2.5,2010/4/8 1:00,2010,4,8,1,74
Beijing,PM2.5,2010/4/8 2:00,2010,4,8,2,74
Beijing,PM2.5,2010/4/8 3:00,2010,4,8,3,67
Beijing,PM2.5,2010/4/8 4:00,2010,4,8,4,69
Beijing,PM2.5,2010/4/8 5:00,2010,4,8,5,69
Beijing,PM2.5,2010/4/8 6:00,2010,4,8,6,75
Beijing,PM2.5,2010/4/8 7:00,2010,4,8,7,78
Beijing,PM2.5,2010/4/8 8:00,2010,4,8,8,91
Beijing,PM2.5,2010/4/8 9:00,2010,4,8,9,107
Beijing,PM2.5,2010/4/8 10:00,2010,4,8,10,107
Beijing,PM2.5,2010/4/8 11:00,2010,4,8,11,127
Beijing,PM2.5,2010/4/8 12:00,2010,4,8,12,132
Beijing,PM2.5,2010/4/8 13:00,2010,4,8,13,128
Beijing,PM2.5,2010/4/8 14:00,2010,4,8,14,122
Beijing,PM2.5,2010/4/8 15:00,2010,4,8,15,113
Beijing,PM2.5,2010/4/8 16:00,2010,4,8,16,105
Beijing,PM2.5,2010/4/8 17:00,2010,4,8,17,127
Beijing,PM2.5,2010/4/8 18:00,2010,4,8,18,144
Beijing,PM2.5,2010/4/8 19:00,2010,4,8,19,158
Beijing,PM2.5,2010/4/8 20:00,2010,4,8,20,141
Beijing,PM2.5,2010/4/8 21:00,2010,4,8,21,124
Beijing,PM2.5,2010/4/8 22:00,2010,4,8,22,131
Beijing,PM2.5,2010/4/8 23:00,2010,4,8,23,150
Beijing,PM2.5,2010/4/9 0:00,2010,4,9,0,137
Beijing,PM2.5,2010/4/9 1:00,2010,4,9,1,128
Beijing,PM2.5,2010/4/9 2:00,2010,4,9,2,103
Beijing,PM2.5,2010/4/9 3:00,2010,4,9,3,60
Beijing,PM2.5,2010/4/9 4:00,2010,4,9,4,50
Beijing,PM2.5,2010/4/9 5:00,2010,4,9,5,63
Beijing,PM2.5,2010/4/9 6:00,2010,4,9,6,77
Beijing,PM2.5,2010/4/9 7:00,2010,4,9,7,62
Beijing,PM2.5,2010/4/9 8:00,2010,4,9,8,58
Beijing,PM2.5,2010/4/9 9:00,2010,4,9,9,77
Beijing,PM2.5,2010/4/9 10:00,2010,4,9,10,131
Beijing,PM2.5,2010/4/9 11:00,2010,4,9,11,121
Beijing,PM2.5,2010/4/9 12:00,2010,4,9,12,81
Beijing,PM2.5,2010/4/9 13:00,2010,4,9,13,77
Beijing,PM2.5,2010/4/9 14:00,2010,4,9,14,67
Beijing,PM2.5,2010/4/9 15:00,2010,4,9,15,66
Beijing,PM2.5,2010/4/9 16:00,2010,4,9,16,60
Beijing,PM2.5,2010/4/9 17:00,2010,4,9,17,71
Beijing,PM2.5,2010/4/9 18:00,2010,4,9,18,94
Beijing,PM2.5,2010/4/9 19:00,2010,4,9,19,90
Beijing,PM2.5,2010/4/9 20:00,2010,4,9,20,85
Beijing,PM2.5,2010/4/9 21:00,2010,4,9,21,75
Beijing,PM2.5,2010/4/9 22:00,2010,4,9,22,79
Beijing,PM2.5,2010/4/9 23:00,2010,4,9,23,91
Beijing,PM2.5,2010/4/10 0:00,2010,4,10,0,89
Beijing,PM2.5,2010/4/10 1:00,2010,4,10,1,102
Beijing,PM2.5,2010/4/10 2:00,2010,4,10,2,49
Beijing,PM2.5,2010/4/10 3:00,2010,4,10,3,14
Beijing,PM2.5,2010/4/10 4:00,2010,4,10,4,14
Beijing,PM2.5,2010/4/10 5:00,2010,4,10,5,16
Beijing,PM2.5,2010/4/10 6:00,2010,4,10,6,14
Beijing,PM2.5,2010/4/10 7:00,2010,4,10,7,22
Beijing,PM2.5,2010/4/10 8:00,2010,4,10,8,17
Beijing,PM2.5,2010/4/10 9:00,2010,4,10,9,16
Beijing,PM2.5,2010/4/10 10:00,2010,4,10,10,19
Beijing,PM2.5,2010/4/10 11:00,2010,4,10,11,19
Beijing,PM2.5,2010/4/10 12:00,2010,4,10,12,24
Beijing,PM2.5,2010/4/10 13:00,2010,4,10,13,22
Beijing,PM2.5,2010/4/10 14:00,2010,4,10,14,22
Beijing,PM2.5,2010/4/10 15:00,2010,4,10,15,32
Beijing,PM2.5,2010/4/10 16:00,2010,4,10,16,30
Beijing,PM2.5,2010/4/10 17:00,2010,4,10,17,24
Beijing,PM2.5,2010/4/10 18:00,2010,4,10,18,29
Beijing,PM2.5,2010/4/10 19:00,2010,4,10,19,56
Beijing,PM2.5,2010/4/10 20:00,2010,4,10,20,58
Beijing,PM2.5,2010/4/10 21:00,2010,4,10,21,53
Beijing,PM2.5,2010/4/10 22:00,2010,4,10,22,37
Beijing,PM2.5,2010/4/10 23:00,2010,4,10,23,39
Beijing,PM2.5,2010/4/11 0:00,2010,4,11,0,40
Beijing,PM2.5,2010/4/11 1:00,2010,4,11,1,44
Beijing,PM2.5,2010/4/11 2:00,2010,4,11,2,48
Beijing,PM2.5,2010/4/11 3:00,2010,4,11,3,54
Beijing,PM2.5,2010/4/11 4:00,2010,4,11,4,73
Beijing,PM2.5,2010/4/11 5:00,2010,4,11,5,89
Beijing,PM2.5,2010/4/11 6:00,2010,4,11,6,80
Beijing,PM2.5,2010/4/11 7:00,2010,4,11,7,84
Beijing,PM2.5,2010/4/11 8:00,2010,4,11,8,91
Beijing,PM2.5,2010/4/11 9:00,2010,4,11,9,68
Beijing,PM2.5,2010/4/11 10:00,2010,4,11,10,67
Beijing,PM2.5,2010/4/11 11:00,2010,4,11,11,75
Beijing,PM2.5,2010/4/11 12:00,2010,4,11,12,68
Beijing,PM2.5,2010/4/11 13:00,2010,4,11,13,63
Beijing,PM2.5,2010/4/11 14:00,2010,4,11,14,57
Beijing,PM2.5,2010/4/11 15:00,2010,4,11,15,50
Beijing,PM2.5,2010/4/11 16:00,2010,4,11,16,63
Beijing,PM2.5,2010/4/11 17:00,2010,4,11,17,81
Beijing,PM2.5,2010/4/11 18:00,2010,4,11,18,78
Beijing,PM2.5,2010/4/11 19:00,2010,4,11,19,79
Beijing,PM2.5,2010/4/11 20:00,2010,4,11,20,87
Beijing,PM2.5,2010/4/11 21:00,2010,4,11,21,86
Beijing,PM2.5,2010/4/11 22:00,2010,4,11,22,86
Beijing,PM2.5,2010/4/11 23:00,2010,4,11,23,87
Beijing,PM2.5,2010/4/12 0:00,2010,4,12,0,84
Beijing,PM2.5,2010/4/12 1:00,2010,4,12,1,86
Beijing,PM2.5,2010/4/12 2:00,2010,4,12,2,108
Beijing,PM2.5,2010/4/12 3:00,2010,4,12,3,116
Beijing,PM2.5,2010/4/12 4:00,2010,4,12,4,105
Beijing,PM2.5,2010/4/12 5:00,2010,4,12,5,95
Beijing,PM2.5,2010/4/12 6:00,2010,4,12,6,44
Beijing,PM2.5,2010/4/12 7:00,2010,4,12,7,33
Beijing,PM2.5,2010/4/12 8:00,2010,4,12,8,23
Beijing,PM2.5,2010/4/12 9:00,2010,4,12,9,22
Beijing,PM2.5,2010/4/12 10:00,2010,4,12,10,42
Beijing,PM2.5,2010/4/12 11:00,2010,4,12,11,88
Beijing,PM2.5,2010/4/12 12:00,2010,4,12,12,40
Beijing,PM2.5,2010/4/12 13:00,2010,4,12,13,25
Beijing,PM2.5,2010/4/12 14:00,2010,4,12,14,29
Beijing,PM2.5,2010/4/12 15:00,2010,4,12,15,31
Beijing,PM2.5,2010/4/12 16:00,2010,4,12,16,23
Beijing,PM2.5,2010/4/12 17:00,2010,4,12,17,14
Beijing,PM2.5,2010/4/12 18:00,2010,4,12,18,14
Beijing,PM2.5,2010/4/12 19:00,2010,4,12,19,12
Beijing,PM2.5,2010/4/12 20:00,2010,4,12,20,11
Beijing,PM2.5,2010/4/12 21:00,2010,4,12,21,8
Beijing,PM2.5,2010/4/12 22:00,2010,4,12,22,7
Beijing,PM2.5,2010/4/12 23:00,2010,4,12,23,8
Beijing,PM2.5,2010/4/13 0:00,2010,4,13,0,11
Beijing,PM2.5,2010/4/13 1:00,2010,4,13,1,14
Beijing,PM2.5,2010/4/13 2:00,2010,4,13,2,13
Beijing,PM2.5,2010/4/13 3:00,2010,4,13,3,13
Beijing,PM2.5,2010/4/13 4:00,2010,4,13,4,16
Beijing,PM2.5,2010/4/13 5:00,2010,4,13,5,14
Beijing,PM2.5,2010/4/13 6:00,2010,4,13,6,14
Beijing,PM2.5,2010/4/13 7:00,2010,4,13,7,19
Beijing,PM2.5,2010/4/13 8:00,2010,4,13,8,12
Beijing,PM2.5,2010/4/13 9:00,2010,4,13,9,13
Beijing,PM2.5,2010/4/13 10:00,2010,4,13,10,15
Beijing,PM2.5,2010/4/13 11:00,2010,4,13,11,14
Beijing,PM2.5,2010/4/13 12:00,2010,4,13,12,13
Beijing,PM2.5,2010/4/13 13:00,2010,4,13,13,12
Beijing,PM2.5,2010/4/13 14:00,2010,4,13,14,11
Beijing,PM2.5,2010/4/13 15:00,2010,4,13,15,13
Beijing,PM2.5,2010/4/13 16:00,2010,4,13,16,13
Beijing,PM2.5,2010/4/13 17:00,2010,4,13,17,13
Beijing,PM2.5,2010/4/13 18:00,2010,4,13,18,17
Beijing,PM2.5,2010/4/13 19:00,2010,4,13,19,31
Beijing,PM2.5,2010/4/13 20:00,2010,4,13,20,47
Beijing,PM2.5,2010/4/13 21:00,2010,4,13,21,68
Beijing,PM2.5,2010/4/13 22:00,2010,4,13,22,69
Beijing,PM2.5,2010/4/13 23:00,2010,4,13,23,100
Beijing,PM2.5,2010/4/14 0:00,2010,4,14,0,81
Beijing,PM2.5,2010/4/14 1:00,2010,4,14,1,55
Beijing,PM2.5,2010/4/14 2:00,2010,4,14,2,48
Beijing,PM2.5,2010/4/14 3:00,2010,4,14,3,42
Beijing,PM2.5,2010/4/14 4:00,2010,4,14,4,39
Beijing,PM2.5,2010/4/14 5:00,2010,4,14,5,26
Beijing,PM2.5,2010/4/14 6:00,2010,4,14,6,24
Beijing,PM2.5,2010/4/14 7:00,2010,4,14,7,25
Beijing,PM2.5,2010/4/14 8:00,2010,4,14,8,30
Beijing,PM2.5,2010/4/14 9:00,2010,4,14,9,43
Beijing,PM2.5,2010/4/14 10:00,2010,4,14,10,42
Beijing,PM2.5,2010/4/14 11:00,2010,4,14,11,57
Beijing,PM2.5,2010/4/14 12:00,2010,4,14,12,38
Beijing,PM2.5,2010/4/14 13:00,2010,4,14,13,41
Beijing,PM2.5,2010/4/14 14:00,2010,4,14,14,54
Beijing,PM2.5,2010/4/14 15:00,2010,4,14,15,50
Beijing,PM2.5,2010/4/14 16:00,2010,4,14,16,81
Beijing,PM2.5,2010/4/14 17:00,2010,4,14,17,96
Beijing,PM2.5,2010/4/14 18:00,2010,4,14,18,94
Beijing,PM2.5,2010/4/14 19:00,2010,4,14,19,84
Beijing,PM2.5,2010/4/14 20:00,2010,4,14,20,67
Beijing,PM2.5,2010/4/14 21:00,2010,4,14,21,70
Beijing,PM2.5,2010/4/14 22:00,2010,4,14,22,76
Beijing,PM2.5,2010/4/14 23:00,2010,4,14,23,79
Beijing,PM2.5,2010/4/15 0:00,2010,4,15,0,81
Beijing,PM2.5,2010/4/15 1:00,2010,4,15,1,84
Beijing,PM2.5,2010/4/15 2:00,2010,4,15,2,97
Beijing,PM2.5,2010/4/15 3:00,2010,4,15,3,106
Beijing,PM2.5,2010/4/15 4:00,2010,4,15,4,121
Beijing,PM2.5,2010/4/15 5:00,2010,4,15,5,130
Beijing,PM2.5,2010/4/15 6:00,2010,4,15,6,142
Beijing,PM2.5,2010/4/15 7:00,2010,4,15,7,171
Beijing,PM2.5,2010/4/15 8:00,2010,4,15,8,196
Beijing,PM2.5,2010/4/15 9:00,2010,4,15,9,198
Beijing,PM2.5,2010/4/15 10:00,2010,4,15,10,206
Beijing,PM2.5,2010/4/15 11:00,2010,4,15,11,203
Beijing,PM2.5,2010/4/15 12:00,2010,4,15,12,204
Beijing,PM2.5,2010/4/15 13:00,2010,4,15,13,199
Beijing,PM2.5,2010/4/15 14:00,2010,4,15,14,193
Beijing,PM2.5,2010/4/15 15:00,2010,4,15,15,194
Beijing,PM2.5,2010/4/15 16:00,2010,4,15,16,202
Beijing,PM2.5,2010/4/15 17:00,2010,4,15,17,200
Beijing,PM2.5,2010/4/15 18:00,2010,4,15,18,206
Beijing,PM2.5,2010/4/15 19:00,2010,4,15,19,212
Beijing,PM2.5,2010/4/15 20:00,2010,4,15,20,220
Beijing,PM2.5,2010/4/15 21:00,2010,4,15,21,237
Beijing,PM2.5,2010/4/15 22:00,2010,4,15,22,225
Beijing,PM2.5,2010/4/15 23:00,2010,4,15,23,235
Beijing,PM2.5,2010/4/16 0:00,2010,4,16,0,239
Beijing,PM2.5,2010/4/16 1:00,2010,4,16,1,244
Beijing,PM2.5,2010/4/16 2:00,2010,4,16,2,255
Beijing,PM2.5,2010/4/16 3:00,2010,4,16,3,247
Beijing,PM2.5,2010/4/16 4:00,2010,4,16,4,253
Beijing,PM2.5,2010/4/16 5:00,2010,4,16,5,242
Beijing,PM2.5,2010/4/16 6:00,2010,4,16,6,244
Beijing,PM2.5,2010/4/16 7:00,2010,4,16,7,235
Beijing,PM2.5,2010/4/16 8:00,2010,4,16,8,249
Beijing,PM2.5,2010/4/16 9:00,2010,4,16,9,254
Beijing,PM2.5,2010/4/16 10:00,2010,4,16,10,266
Beijing,PM2.5,2010/4/16 11:00,2010,4,16,11,286
Beijing,PM2.5,2010/4/16 12:00,2010,4,16,12,289
Beijing,PM2.5,2010/4/16 13:00,2010,4,16,13,285
Beijing,PM2.5,2010/4/16 14:00,2010,4,16,14,215
Beijing,PM2.5,2010/4/16 15:00,2010,4,16,15,185
Beijing,PM2.5,2010/4/16 16:00,2010,4,16,16,151
Beijing,PM2.5,2010/4/16 17:00,2010,4,16,17,134
Beijing,PM2.5,2010/4/16 18:00,2010,4,16,18,143
Beijing,PM2.5,2010/4/16 19:00,2010,4,16,19,123
