Site,Parameter,Date (LST),Year,Month,Day,Hour,Value
Beijing,PM2.5,2008/7/20 11:00,2008,7,20,11,35
Beijing,PM2.5,2008/7/20 12:00,2008,7,20,12,32
Beijing,PM2.5,2008/7/20 22:00,2008,7,20,22,69
Beijing,PM2.5,2008/7/20 23:00,2008,7,20,23,67
Beijing,PM2.5,2008/7/21 0:00,2008,7,21,0,70
Beijing,PM2.5,2008/7/21 1:00,2008,7,21,1,58
Beijing,PM2.5,2008/7/21 2:00,2008,7,21,2,65
Beijing,PM2.5,2008/7/21 3:00,2008,7,21,3,86
Beijing,PM2.5,2008/7/21 4:00,2008,7,21,4,87
Beijing,PM2.5,2008/7/21 5:00,2008,7,21,5,88
Beijing,PM2.5,2008/7/21 6:00,2008,7,21,6,86
Beijing,PM2.5,2008/7/21 7:00,2008,7,21,7,92
Beijing,PM2.5,2008/7/21 8:00,2008,7,21,8,91
Beijing,PM2.5,2008/7/21 9:00,2008,7,21,9,88
Beijing,PM2.5,2008/7/21 10:00,2008,7,21,10,86
Beijing,PM2.5,2008/7/21 11:00,2008,7,21,11,59
Beijing,PM2.5,2008/7/21 12:00,2008,7,21,12,61
Beijing,PM2.5,2008/7/21 21:00,2008,7,21,21,57
Beijing,PM2.5,2008/7/21 22:00,2008,7,21,22,56
Beijing,PM2.5,2008/7/21 23:00,2008,7,21,23,55
Beijing,PM2.5,2008/7/22 0:00,2008,7,22,0,62
Beijing,PM2.5,2008/7/22 1:00,2008,7,22,1,103
Beijing,PM2.5,2008/7/22 2:00,2008,7,22,2,105
Beijing,PM2.5,2008/7/22 3:00,2008,7,22,3,104
Beijing,PM2.5,2008/7/22 4:00,2008,7,22,4,90
Beijing,PM2.5,2008/7/22 5:00,2008,7,22,5,67
Beijing,PM2.5,2008/7/22 6:00,2008,7,22,6,57
Beijing,PM2.5,2008/7/22 7:00,2008,7,22,7,52
Beijing,PM2.5,2008/7/22 8:00,2008,7,22,8,52
Beijing,PM2.5,2008/7/22 9:00,2008,7,22,9,61
Beijing,PM2.5,2008/7/22 10:00,2008,7,22,10,75
Beijing,PM2.5,2008/7/22 11:00,2008,7,22,11,94
Beijing,PM2.5,2008/7/22 23:00,2008,7,22,23,83
Beijing,PM2.5,2008/7/23 0:00,2008,7,23,0,114
Beijing,PM2.5,2008/7/23 1:00,2008,7,23,1,141
Beijing,PM2.5,2008/7/23 2:00,2008,7,23,2,142
Beijing,PM2.5,2008/7/23 3:00,2008,7,23,3,146
Beijing,PM2.5,2008/7/23 4:00,2008,7,23,4,198
Beijing,PM2.5,2008/7/23 5:00,2008,7,23,5,141
Beijing,PM2.5,2008/7/23 6:00,2008,7,23,6,114
Beijing,PM2.5,2008/7/23 7:00,2008,7,23,7,119
Beijing,PM2.5,2008/7/23 8:00,2008,7,23,8,130
Beijing,PM2.5,2008/7/23 9:00,2008,7,23,9,147
Beijing,PM2.5,2008/7/23 10:00,2008,7,23,10,141
Beijing,PM2.5,2008/7/23 11:00,2008,7,23,11,124
Beijing,PM2.5,2008/7/23 12:00,2008,7,23,12,110
Beijing,PM2.5,2008/7/23 17:00,2008,7,23,17,154
Beijing,PM2.5,2008/7/23 21:00,2008,7,23,21,165
Beijing,PM2.5,2008/7/23 22:00,2008,7,23,22,168
Beijing,PM2.5,2008/7/23 23:00,2008,7,23,23,156
Beijing,PM2.5,2008/7/24 0:00,2008,7,24,0,151
Beijing,PM2.5,2008/7/24 1:00,2008,7,24,1,156
Beijing,PM2.5,2008/7/24 2:00,2008,7,24,2,154
Beijing,PM2.5,2008/7/24 3:00,2008,7,24,3,159
Beijing,PM2.5,2008/7/24 4:00,2008,7,24,4,187
Beijing,PM2.5,2008/7/24 5:00,2008,7,24,5,195
Beijing,PM2.5,2008/7/24 6:00,2008,7,24,6,195
Beijing,PM2.5,2008/7/24 7:00,2008,7,24,7,181
Beijing,PM2.5,2008/7/24 8:00,2008,7,24,8,183
Beijing,PM2.5,2008/7/24 9:00,2008,7,24,9,187
Beijing,PM2.5,2008/7/24 10:00,2008,7,24,10,199
Beijing,PM2.5,2008/7/24 11:00,2008,7,24,11,190
Beijing,PM2.5,2008/7/24 12:00,2008,7,24,12,202
Beijing,PM2.5,2008/7/24 13:00,2008,7,24,13,199
Beijing,PM2.5,2008/7/24 14:00,2008,7,24,14,175
Beijing,PM2.5,2008/7/24 20:00,2008,7,24,20,188
Beijing,PM2.5,2008/7/24 21:00,2008,7,24,21,188
Beijing,PM2.5,2008/7/24 22:00,2008,7,24,22,161
Beijing,PM2.5,2008/7/24 23:00,2008,7,24,23,142
Beijing,PM2.5,2008/7/25 0:00,2008,7,25,0,117
Beijing,PM2.5,2008/7/25 1:00,2008,7,25,1,106
Beijing,PM2.5,2008/7/25 2:00,2008,7,25,2,115
Beijing,PM2.5,2008/7/25 3:00,2008,7,25,3,125
Beijing,PM2.5,2008/7/25 4:00,2008,7,25,4,120
Beijing,PM2.5,2008/7/25 5:00,2008,7,25,5,121
Beijing,PM2.5,2008/7/25 6:00,2008,7,25,6,123
Beijing,PM2.5,2008/7/25 7:00,2008,7,25,7,128
Beijing,PM2.5,2008/7/25 8:00,2008,7,25,8,135
Beijing,PM2.5,2008/7/25 9:00,2008,7,25,9,140
Beijing,PM2.5,2008/7/25 10:00,2008,7,25,10,169
Beijing,PM2.5,2008/7/25 11:00,2008,7,25,11,182
Beijing,PM2.5,2008/7/25 12:00,2008,7,25,12,195
Beijing,PM2.5,2008/7/25 13:00,2008,7,25,13,237
Beijing,PM2.5,2008/7/25 14:00,2008,7,25,14,208
Beijing,PM2.5,2008/7/25 15:00,2008,7,25,15,202
Beijing,PM2.5,2008/7/25 16:00,2008,7,25,16,202
Beijing,PM2.5,2008/7/25 17:00,2008,7,25,17,200
Beijing,PM2.5,2008/7/25 18:00,2008,7,25,18,189
Beijing,PM2.5,2008/7/25 19:00,2008,7,25,19,174
Beijing,PM2.5,2008/7/25 20:00,2008,7,25,20,156
Beijing,PM2.5,2008/7/25 21:00,2008,7,25,21,142
Beijing,PM2.5,2008/7/25 22:00,2008,7,25,22,132
Beijing,PM2.5,2008/7/25 23:00,2008,7,25,23,130
Beijing,PM2.5,2008/7/26 0:00,2008,7,26,0,144
Beijing,PM2.5,2008/7/26 1:00,2008,7,26,1,148
Beijing,PM2.5,2008/7/26 2:00,2008,7,26,2,154
Beijing,PM2.5,2008/7/26 3:00,2008,7,26,3,156
Beijing,PM2.5,2008/7/26 4:00,2008,7,26,4,170
Beijing,PM2.5,2008/7/26 5:00,2008,7,26,5,181
Beijing,PM2.5,2008/7/26 6:00,2008,7,26,6,166
Beijing,PM2.5,2008/7/26 7:00,2008,7,26,7,151
Beijing,PM2.5,2008/7/26 8:00,2008,7,26,8,141
Beijing,PM2.5,2008/7/26 9:00,2008,7,26,9,130
Beijing,PM2.5,2008/7/26 10:00,2008,7,26,10,122
Beijing,PM2.5,2008/7/26 11:00,2008,7,26,11,133
Beijing,PM2.5,2008/7/26 12:00,2008,7,26,12,132
Beijing,PM2.5,2008/7/26 13:00,2008,7,26,13,119
Beijing,PM2.5,2008/7/26 22:00,2008,7,26,22,168
Beijing,PM2.5,2008/7/26 23:00,2008,7,26,23,178
Beijing,PM2.5,2008/7/27 0:00,2008,7,27,0,179
Beijing,PM2.5,2008/7/27 1:00,2008,7,27,1,162
Beijing,PM2.5,2008/7/27 2:00,2008,7,27,2,166
Beijing,PM2.5,2008/7/27 3:00,2008,7,27,3,179
Beijing,PM2.5,2008/7/27 4:00,2008,7,27,4,186
Beijing,PM2.5,2008/7/27 5:00,2008,7,27,5,185
Beijing,PM2.5,2008/7/27 6:00,2008,7,27,6,194
Beijing,PM2.5,2008/7/27 7:00,2008,7,27,7,191
Beijing,PM2.5,2008/7/27 8:00,2008,7,27,8,207
Beijing,PM2.5,2008/7/27 9:00,2008,7,27,9,212
Beijing,PM2.5,2008/7/27 10:00,2008,7,27,10,220
Beijing,PM2.5,2008/7/27 11:00,2008,7,27,11,230
Beijing,PM2.5,2008/7/27 12:00,2008,7,27,12,230
Beijing,PM2.5,2008/7/27 13:00,2008,7,27,13,223
Beijing,PM2.5,2008/7/27 14:00,2008,7,27,14,207
Beijing,PM2.5,2008/7/27 15:00,2008,7,27,15,219
Beijing,PM2.5,2008/7/27 16:00,2008,7,27,16,225
Beijing,PM2.5,2008/7/27 17:00,2008,7,27,17,225
Beijing,PM2.5,2008/7/27 18:00,2008,7,27,18,244
Beijing,PM2.5,2008/7/27 19:00,2008,7,27,19,258
Beijing,PM2.5,2008/7/27 20:00,2008,7,27,20,239
Beijing,PM2.5,2008/7/27 21:00,2008,7,27,21,193
Beijing,PM2.5,2008/7/27 22:00,2008,7,27,22,98
Beijing,PM2.5,2008/7/27 23:00,2008,7,27,23,87
Beijing,PM2.5,2008/7/28 0:00,2008,7,28,0,58
Beijing,PM2.5,2008/7/28 1:00,2008,7,28,1,45
Beijing,PM2.5,2008/7/28 2:00,2008,7,28,2,48
Beijing,PM2.5,2008/7/28 3:00,2008,7,28,3,55
Beijing,PM2.5,2008/7/28 4:00,2008,7,28,4,66
Beijing,PM2.5,2008/7/28 5:00,2008,7,28,5,64
Beijing,PM2.5,2008/7/28 6:00,2008,7,28,6,73
Beijing,PM2.5,2008/7/28 7:00,2008,7,28,7,90
Beijing,PM2.5,2008/7/28 8:00,2008,7,28,8,137
Beijing,PM2.5,2008/7/28 9:00,2008,7,28,9,178
Beijing,PM2.5,2008/7/28 10:00,2008,7,28,10,201
Beijing,PM2.5,2008/7/28 11:00,2008,7,28,11,207
Beijing,PM2.5,2008/7/28 12:00,2008,7,28,12,196
Beijing,PM2.5,2008/7/28 13:00,2008,7,28,13,188
Beijing,PM2.5,2008/7/28 14:00,2008,7,28,14,174
Beijing,PM2.5,2008/7/28 15:00,2008,7,28,15,158
Beijing,PM2.5,2008/7/28 21:00,2008,7,28,21,120
Beijing,PM2.5,2008/7/28 22:00,2008,7,28,22,123
Beijing,PM2.5,2008/7/28 23:00,2008,7,28,23,128
Beijing,PM2.5,2008/7/29 0:00,2008,7,29,0,133
Beijing,PM2.5,2008/7/29 1:00,2008,7,29,1,168
Beijing,PM2.5,2008/7/29 2:00,2008,7,29,2,173
Beijing,PM2.5,2008/7/29 3:00,2008,7,29,3,167
Beijing,PM2.5,2008/7/29 4:00,2008,7,29,4,165
Beijing,PM2.5,2008/7/29 5:00,2008,7,29,5,174
Beijing,PM2.5,2008/7/29 6:00,2008,7,29,6,97
Beijing,PM2.5,2008/7/29 7:00,2008,7,29,7,59
Beijing,PM2.5,2008/7/29 8:00,2008,7,29,8,37
Beijing,PM2.5,2008/7/29 9:00,2008,7,29,9,23
Beijing,PM2.5,2008/7/29 10:00,2008,7,29,10,15
Beijing,PM2.5,2008/7/29 11:00,2008,7,29,11,14
Beijing,PM2.5,2008/7/29 12:00,2008,7,29,12,17
Beijing,PM2.5,2008/7/29 13:00,2008,7,29,13,7
Beijing,PM2.5,2008/7/29 14:00,2008,7,29,14,10
Beijing,PM2.5,2008/7/29 15:00,2008,7,29,15,11
Beijing,PM2.5,2008/7/29 16:00,2008,7,29,16,16
Beijing,PM2.5,2008/7/29 17:00,2008,7,29,17,33
Beijing,PM2.5,2008/7/29 18:00,2008,7,29,18,41
Beijing,PM2.5,2008/7/29 19:00,2008,7,29,19,43
Beijing,PM2.5,2008/7/29 20:00,2008,7,29,20,44
Beijing,PM2.5,2008/7/29 21:00,2008,7,29,21,47
Beijing,PM2.5,2008/7/29 22:00,2008,7,29,22,39
Beijing,PM2.5,2008/7/29 23:00,2008,7,29,23,52
Beijing,PM2.5,2008/7/30 0:00,2008,7,30,0,51
Beijing,PM2.5,2008/7/30 1:00,2008,7,30,1,56
Beijing,PM2.5,2008/7/30 2:00,2008,7,30,2,54
Beijing,PM2.5,2008/7/30 3:00,2008,7,30,3,45
Beijing,PM2.5,2008/7/30 4:00,2008,7,30,4,38
Beijing,PM2.5,2008/7/30 5:00,2008,7,30,5,33
Beijing,PM2.5,2008/7/30 6:00,2008,7,30,6,35
Beijing,PM2.5,2008/7/30 7:00,2008,7,30,7,28
Beijing,PM2.5,2008/7/30 8:00,2008,7,30,8,35
Beijing,PM2.5,2008/7/30 9:00,2008,7,30,9,37
Beijing,PM2.5,2008/7/30 10:00,2008,7,30,10,42
Beijing,PM2.5,2008/7/30 11:00,2008,7,30,11,57
Beijing,PM2.5,2008/7/30 12:00,2008,7,30,12,55
Beijing,PM2.5,2008/7/30 13:00,2008,7,30,13,75
Beijing,PM2.5,2008/7/30 14:00,2008,7,30,14,78
Beijing,PM2.5,2008/7/30 15:00,2008,7,30,15,75
Beijing,PM2.5,2008/7/30 16:00,2008,7,30,16,88
Beijing,PM2.5,2008/7/30 17:00,2008,7,30,17,118
Beijing,PM2.5,2008/7/30 18:00,2008,7,30,18,142
Beijing,PM2.5,2008/7/30 19:00,2008,7,30,19,64
Beijing,PM2.5,2008/7/30 20:00,2008,7,30,20,132
Beijing,PM2.5,2008/7/30 21:00,2008,7,30,21,115
Beijing,PM2.5,2008/7/30 22:00,2008,7,30,22,95
Beijing,PM2.5,2008/7/30 23:00,2008,7,30,23,93
Beijing,PM2.5,2008/7/31 0:00,2008,7,31,0,77
Beijing,PM2.5,2008/7/31 1:00,2008,7,31,1,79
Beijing,PM2.5,2008/7/31 2:00,2008,7,31,2,104
Beijing,PM2.5,2008/7/31 3:00,2008,7,31,3,112
Beijing,PM2.5,2008/7/31 4:00,2008,7,31,4,101
Beijing,PM2.5,2008/7/31 5:00,2008,7,31,5,102
Beijing,PM2.5,2008/7/31 6:00,2008,7,31,6,124
Beijing,PM2.5,2008/7/31 7:00,2008,7,31,7,127
Beijing,PM2.5,2008/7/31 8:00,2008,7,31,8,114
Beijing,PM2.5,2008/7/31 9:00,2008,7,31,9,84
Beijing,PM2.5,2008/7/31 10:00,2008,7,31,10,54
Beijing,PM2.5,2008/7/31 11:00,2008,7,31,11,50
Beijing,PM2.5,2008/7/31 12:00,2008,7,31,12,43
Beijing,PM2.5,2008/7/31 13:00,2008,7,31,13,44
Beijing,PM2.5,2008/7/31 14:00,2008,7,31,14,20
Beijing,PM2.5,2008/7/31 15:00,2008,7,31,15,19
Beijing,PM2.5,2008/7/31 16:00,2008,7,31,16,27
Beijing,PM2.5,2008/7/31 17:00,2008,7,31,17,27
Beijing,PM2.5,2008/7/31 18:00,2008,7,31,18,31
Beijing,PM2.5,2008/7/31 19:00,2008,7,31,19,37
Beijing,PM2.5,2008/7/31 20:00,2008,7,31,20,31
Beijing,PM2.5,2008/7/31 21:00,2008,7,31,21,33
Beijing,PM2.5,2008/7/31 22:00,2008,7,31,22,25
Beijing,PM2.5,2008/7/31 23:00,2008,7,31,23,25
Beijing,PM2.5,2008/8/1 0:00,2008,8,1,0,37
Beijing,PM2.5,2008/8/1 1:00,2008,8,1,1,44
Beijing,PM2.5,2008/8/1 2:00,2008,8,1,2,43
Beijing,PM2.5,2008/8/1 3:00,2008,8,1,3,32
Beijing,PM2.5,2008/8/1 4:00,2008,8,1,4,22
Beijing,PM2.5,2008/8/1 5:00,2008,8,1,5,12
Beijing,PM2.5,2008/8/1 6:00,2008,8,1,6,16
Beijing,PM2.5,2008/8/1 7:00,2008,8,1,7,16
Beijing,PM2.5,2008/8/1 8:00,2008,8,1,8,18
Beijing,PM2.5,2008/8/1 9:00,2008,8,1,9,19
Beijing,PM2.5,2008/8/1 10:00,2008,8,1,10,19
Beijing,PM2.5,2008/8/1 11:00,2008,8,1,11,16
Beijing,PM2.5,2008/8/1 12:00,2008,8,1,12,16
Beijing,PM2.5,2008/8/1 13:00,2008,8,1,13,14
Beijing,PM2.5,2008/8/1 14:00,2008,8,1,14,11
Beijing,PM2.5,2008/8/1 15:00,2008,8,1,15,10
Beijing,PM2.5,2008/8/1 16:00,2008,8,1,16,9
Beijing,PM2.5,2008/8/1 17:00,2008,8,1,17,4
Beijing,PM2.5,2008/8/1 18:00,2008,8,1,18,20
Beijing,PM2.5,2008/8/1 19:00,2008,8,1,19,34
Beijing,PM2.5,2008/8/1 20:00,2008,8,1,20,32
Beijing,PM2.5,2008/8/1 21:00,2008,8,1,21,22
Beijing,PM2.5,2008/8/1 22:00,2008,8,1,22,27
Beijing,PM2.5,2008/8/1 23:00,2008,8,1,23,19
Beijing,PM2.5,2008/8/2 0:00,2008,8,2,0,17
Beijing,PM2.5,2008/8/2 1:00,2008,8,2,1,20
Beijing,PM2.5,2008/8/2 2:00,2008,8,2,2,13
Beijing,PM2.5,2008/8/2 3:00,2008,8,2,3,19
Beijing,PM2.5,2008/8/2 4:00,2008,8,2,4,25
Beijing,PM2.5,2008/8/2 5:00,2008,8,2,5,32
Beijing,PM2.5,2008/8/2 6:00,2008,8,2,6,31
Beijing,PM2.5,2008/8/2 7:00,2008,8,2,7,37
Beijing,PM2.5,2008/8/2 8:00,2008,8,2,8,37
Beijing,PM2.5,2008/8/2 9:00,2008,8,2,9,35
Beijing,PM2.5,2008/8/2 10:00,2008,8,2,10,23
Beijing,PM2.5,2008/8/2 11:00,2008,8,2,11,26
Beijing,PM2.5,2008/8/3 1:00,2008,8,3,1,15
Beijing,PM2.5,2008/8/3 2:00,2008,8,3,2,21
Beijing,PM2.5,2008/8/3 3:00,2008,8,3,3,28
Beijing,PM2.5,2008/8/3 4:00,2008,8,3,4,31
Beijing,PM2.5,2008/8/3 5:00,2008,8,3,5,20
Beijing,PM2.5,2008/8/3 6:00,2008,8,3,6,16
Beijing,PM2.5,2008/8/3 7:00,2008,8,3,7,9
Beijing,PM2.5,2008/8/3 8:00,2008,8,3,8,16
Beijing,PM2.5,2008/8/3 9:00,2008,8,3,9,27
Beijing,PM2.5,2008/8/3 10:00,2008,8,3,10,37
Beijing,PM2.5,2008/8/3 11:00,2008,8,3,11,51
Beijing,PM2.5,2008/8/3 20:00,2008,8,3,20,129
Beijing,PM2.5,2008/8/3 21:00,2008,8,3,21,91
Beijing,PM2.5,2008/8/3 22:00,2008,8,3,22,73
Beijing,PM2.5,2008/8/3 23:00,2008,8,3,23,70
Beijing,PM2.5,2008/8/4 0:00,2008,8,4,0,71
Beijing,PM2.5,2008/8/4 1:00,2008,8,4,1,81
Beijing,PM2.5,2008/8/4 2:00,2008,8,4,2,81
Beijing,PM2.5,2008/8/4 3:00,2008,8,4,3,91
Beijing,PM2.5,2008/8/4 4:00,2008,8,4,4,92
Beijing,PM2.5,2008/8/4 5:00,2008,8,4,5,101
Beijing,PM2.5,2008/8/4 6:00,2008,8,4,6,99
Beijing,PM2.5,2008/8/4 7:00,2008,8,4,7,106
Beijing,PM2.5,2008/8/4 8:00,2008,8,4,8,118
Beijing,PM2.5,2008/8/4 9:00,2008,8,4,9,124
Beijing,PM2.5,2008/8/4 10:00,2008,8,4,10,145
Beijing,PM2.5,2008/8/4 11:00,2008,8,4,11,162
Beijing,PM2.5,2008/8/4 12:00,2008,8,4,12,181
Beijing,PM2.5,2008/8/4 13:00,2008,8,4,13,190
Beijing,PM2.5,2008/8/4 14:00,2008,8,4,14,182
Beijing,PM2.5,2008/8/4 15:00,2008,8,4,15,176
Beijing,PM2.5,2008/8/4 16:00,2008,8,4,16,173
Beijing,PM2.5,2008/8/4 17:00,2008,8,4,17,160
Beijing,PM2.5,2008/8/4 18:00,2008,8,4,18,128
Beijing,PM2.5,2008/8/4 19:00,2008,8,4,19,166
Beijing,PM2.5,2008/8/4 20:00,2008,8,4,20,121
Beijing,PM2.5,2008/8/4 21:00,2008,8,4,21,93
Beijing,PM2.5,2008/8/4 22:00,2008,8,4,22,87
Beijing,PM2.5,2008/8/4 23:00,2008,8,4,23,67
Beijing,PM2.5,2008/8/5 0:00,2008,8,5,0,57
Beijing,PM2.5,2008/8/5 1:00,2008,8,5,1,49
Beijing,PM2.5,2008/8/5 2:00,2008,8,5,2,44
Beijing,PM2.5,2008/8/5 3:00,2008,8,5,3,45
Beijing,PM2.5,2008/8/5 4:00,2008,8,5,4,49
Beijing,PM2.5,2008/8/5 5:00,2008,8,5,5,46
Beijing,PM2.5,2008/8/5 6:00,2008,8,5,6,57
Beijing,PM2.5,2008/8/5 7:00,2008,8,5,7,74
Beijing,PM2.5,2008/8/5 8:00,2008,8,5,8,77
Beijing,PM2.5,2008/8/5 9:00,2008,8,5,9,77
Beijing,PM2.5,2008/8/5 10:00,2008,8,5,10,89
Beijing,PM2.5,2008/8/5 11:00,2008,8,5,11,95
Beijing,PM2.5,2008/8/5 12:00,2008,8,5,12,85
Beijing,PM2.5,2008/8/5 13:00,2008,8,5,13,78
Beijing,PM2.5,2008/8/5 14:00,2008,8,5,14,63
Beijing,PM2.5,2008/8/5 21:00,2008,8,5,21,126
Beijing,PM2.5,2008/8/5 22:00,2008,8,5,22,126
Beijing,PM2.5,2008/8/5 23:00,2008,8,5,23,132
Beijing,PM2.5,2008/8/6 0:00,2008,8,6,0,131
Beijing,PM2.5,2008/8/6 1:00,2008,8,6,1,112
Beijing,PM2.5,2008/8/6 2:00,2008,8,6,2,104
Beijing,PM2.5,2008/8/6 3:00,2008,8,6,3,111
Beijing,PM2.5,2008/8/6 4:00,2008,8,6,4,103
Beijing,PM2.5,2008/8/6 5:00,2008,8,6,5,108
Beijing,PM2.5,2008/8/6 6:00,2008,8,6,6,104
Beijing,PM2.5,2008/8/6 7:00,2008,8,6,7,89
Beijing,PM2.5,2008/8/6 8:00,2008,8,6,8,98
Beijing,PM2.5,2008/8/6 9:00,2008,8,6,9,83
Beijing,PM2.5,2008/8/6 10:00,2008,8,6,10,89
Beijing,PM2.5,2008/8/6 11:00,2008,8,6,11,95
Beijing,PM2.5,2008/8/6 12:00,2008,8,6,12,95
Beijing,PM2.5,2008/8/6 13:00,2008,8,6,13,108
Beijing,PM2.5,2008/8/6 14:00,2008,8,6,14,116
Beijing,PM2.5,2008/8/6 15:00,2008,8,6,15,115
Beijing,PM2.5,2008/8/6 16:00,2008,8,6,16,102
Beijing,PM2.5,2008/8/6 17:00,2008,8,6,17,95
Beijing,PM2.5,2008/8/6 18:00,2008,8,6,18,83
Beijing,PM2.5,2008/8/6 19:00,2008,8,6,19,87
Beijing,PM2.5,2008/8/6 20:00,2008,8,6,20,81
Beijing,PM2.5,2008/8/6 21:00,2008,8,6,21,97
Beijing,PM2.5,2008/8/6 22:00,2008,8,6,22,107
Beijing,PM2.5,2008/8/6 23:00,2008,8,6,23,103
Beijing,PM2.5,2008/8/7 0:00,2008,8,7,0,115
Beijing,PM2.5,2008/8/7 1:00,2008,8,7,1,127
Beijing,PM2.5,2008/8/7 2:00,2008,8,7,2,141
Beijing,PM2.5,2008/8/7 3:00,2008,8,7,3,137
Beijing,PM2.5,2008/8/7 4:00,2008,8,7,4,155
Beijing,PM2.5,2008/8/7 5:00,2008,8,7,5,156
Beijing,PM2.5,2008/8/7 6:00,2008,8,7,6,157
Beijing,PM2.5,2008/8/7 7:00,2008,8,7,7,171
Beijing,PM2.5,2008/8/7 8:00,2008,8,7,8,166
Beijing,PM2.5,2008/8/7 9:00,2008,8,7,9,154
Beijing,PM2.5,2008/8/7 10:00,2008,8,7,10,147
Beijing,PM2.5,2008/8/7 11:00,2008,8,7,11,143
Beijing,PM2.5,2008/8/7 12:00,2008,8,7,12,137
Beijing,PM2.5,2008/8/7 13:00,2008,8,7,13,134
Beijing,PM2.5,2008/8/7 14:00,2008,8,7,14,122
Beijing,PM2.5,2008/8/7 15:00,2008,8,7,15,100
Beijing,PM2.5,2008/8/7 16:00,2008,8,7,16,116
Beijing,PM2.5,2008/8/7 17:00,2008,8,7,17,119
Beijing,PM2.5,2008/8/7 18:00,2008,8,7,18,123
Beijing,PM2.5,2008/8/7 19:00,2008,8,7,19,132
Beijing,PM2.5,2008/8/7 20:00,2008,8,7,20,142
Beijing,PM2.5,2008/8/7 21:00,2008,8,7,21,154
Beijing,PM2.5,2008/8/7 22:00,2008,8,7,22,170
Beijing,PM2.5,2008/8/7 23:00,2008,8,7,23,172
Beijing,PM2.5,2008/8/8 0:00,2008,8,8,0,179
Beijing,PM2.5,2008/8/8 1:00,2008,8,8,1,176
Beijing,PM2.5,2008/8/8 2:00,2008,8,8,2,174
Beijing,PM2.5,2008/8/8 3:00,2008,8,8,3,180
Beijing,PM2.5,2008/8/8 4:00,2008,8,8,4,184
Beijing,PM2.5,2008/8/8 5:00,2008,8,8,5,190
Beijing,PM2.5,2008/8/8 6:00,2008,8,8,6,193
Beijing,PM2.5,2008/8/8 7:00,2008,8,8,7,195
Beijing,PM2.5,2008/8/8 8:00,2008,8,8,8,180
Beijing,PM2.5,2008/8/8 9:00,2008,8,8,9,153
Beijing,PM2.5,2008/8/8 10:00,2008,8,8,10,114
Beijing,PM2.5,2008/8/8 11:00,2008,8,8,11,87
Beijing,PM2.5,2008/8/8 12:00,2008,8,8,12,112
Beijing,PM2.5,2008/8/8 13:00,2008,8,8,13,115
Beijing,PM2.5,2008/8/8 14:00,2008,8,8,14,124
Beijing,PM2.5,2008/8/8 15:00,2008,8,8,15,134
Beijing,PM2.5,2008/8/8 16:00,2008,8,8,16,111
Beijing,PM2.5,2008/8/8 17:00,2008,8,8,17,120
Beijing,PM2.5,2008/8/8 18:00,2008,8,8,18,121
Beijing,PM2.5,2008/8/8 19:00,2008,8,8,19,119
Beijing,PM2.5,2008/8/8 20:00,2008,8,8,20,115
Beijing,PM2.5,2008/8/8 21:00,2008,8,8,21,118
Beijing,PM2.5,2008/8/8 22:00,2008,8,8,22,113
Beijing,PM2.5,2008/8/8 23:00,2008,8,8,23,109
Beijing,PM2.5,2008/8/9 0:00,2008,8,9,0,87
Beijing,PM2.5,2008/8/9 1:00,2008,8,9,1,89
Beijing,PM2.5,2008/8/9 2:00,2008,8,9,2,85
Beijing,PM2.5,2008/8/9 3:00,2008,8,9,3,87
Beijing,PM2.5,2008/8/9 4:00,2008,8,9,4,92
Beijing,PM2.5,2008/8/9 5:00,2008,8,9,5,93
Beijing,PM2.5,2008/8/9 6:00,2008,8,9,6,90
Beijing,PM2.5,2008/8/9 7:00,2008,8,9,7,103
Beijing,PM2.5,2008/8/9 8:00,2008,8,9,8,99
Beijing,PM2.5,2008/8/9 9:00,2008,8,9,9,103
Beijing,PM2.5,2008/8/9 10:00,2008,8,9,10,97
Beijing,PM2.5,2008/8/9 11:00,2008,8,9,11,89
Beijing,PM2.5,2008/8/9 12:00,2008,8,9,12,81
Beijing,PM2.5,2008/8/9 13:00,2008,8,9,13,86
Beijing,PM2.5,2008/8/9 14:00,2008,8,9,14,92
Beijing,PM2.5,2008/8/9 15:00,2008,8,9,15,73
Beijing,PM2.5,2008/8/9 16:00,2008,8,9,16,65
Beijing,PM2.5,2008/8/9 17:00,2008,8,9,17,70
Beijing,PM2.5,2008/8/9 18:00,2008,8,9,18,73
Beijing,PM2.5,2008/8/9 19:00,2008,8,9,19,139
Beijing,PM2.5,2008/8/9 20:00,2008,8,9,20,122
Beijing,PM2.5,2008/8/9 21:00,2008,8,9,21,141
Beijing,PM2.5,2008/8/9 22:00,2008,8,9,22,140
Beijing,PM2.5,2008/8/9 23:00,2008,8,9,23,107
Beijing,PM2.5,2008/8/10 0:00,2008,8,10,0,91
Beijing,PM2.5,2008/8/10 1:00,2008,8,10,1,101
Beijing,PM2.5,2008/8/10 2:00,2008,8,10,2,156
Beijing,PM2.5,2008/8/10 3:00,2008,8,10,3,122
Beijing,PM2.5,2008/8/10 4:00,2008,8,10,4,90
Beijing,PM2.5,2008/8/10 5:00,2008,8,10,5,90
Beijing,PM2.5,2008/8/10 6:00,2008,8,10,6,110
Beijing,PM2.5,2008/8/10 7:00,2008,8,10,7,126
Beijing,PM2.5,2008/8/10 8:00,2008,8,10,8,130
Beijing,PM2.5,2008/8/10 9:00,2008,8,10,9,124
